"yy","gear","flag","eez","alb_mt","bet_mt","skj_mt","yft_mt"
2010,"S","US","FM",0,1371.091,18703.187,3128.366
2010,"S","US","GL",0,656.65,21607.74,3890.7
2010,"S","US","H4",0,87.309,6380.455,597.757
2010,"S","US","H5",0,98.778,2463.726,142.551
2010,"S","US","HB",0,5.727,343.444,38.971
2010,"S","US","I1",0,0,0,0
2010,"S","US","I2",0,0.515,31.061,6.799
2010,"S","US","I4",0,4.532,267.176,16.866
2010,"S","US","I5",0,24.722,105.298,17.027
2010,"S","US","I7",0,0,0,0
2010,"S","US","I9",0,0,0,0
2010,"S","US","LN",0,10.949,118.027,20.486
2010,"S","US","MH",0,130.18,5885.108,1465.883
2010,"S","US","NR",0,890.88,19088.905,5629.775
2010,"S","US","PG",0,1988.523,50155.197,15532.242
2010,"S","US","PW",0,0,0,0
2010,"S","US","PX",0,383.427,22165.652,1952.587
2010,"S","US","SB",0,922.071,23126.588,2107.905
2010,"S","US","TK",0,106.261,2638.278,403.269
2010,"S","US","TV",0,700.899,25621.169,2504.89
2010,"S","US","WF",0,0,31.876,11.328
2010,"S","US","WS",0,8.535,118.251,130.195
2010,"S","VN","VN",0,325,12190,3738
2010,"S","VU","FM",0,160.885,1847.259,509.498
2010,"S","VU","GL",0,57.494,1098.212,338.685
2010,"S","VU","H4",0,17.728,536.992,128.954
2010,"S","VU","H5",0,11.495,544.22,116.669
2010,"S","VU","HB",0,2.437,42.947,4.49
2010,"S","VU","I2",0,0,0,0
2010,"S","VU","I3",0,0,0,0
2010,"S","VU","I4",0,3.364,212.43,24.618
2010,"S","VU","MH",0,9.739,1271.427,352.87
2010,"S","VU","NR",0,5.639,2175.759,949.681
2010,"S","VU","PG",0,213.04,5893.692,1475.588
2010,"S","VU","PH",0,0,0,0
2010,"S","VU","PX",0,18.996,1134.015,169.443
2010,"S","VU","SB",0,115.018,3706.008,499.882
2010,"S","VU","TV",0,0.119,68.823,0.881
2010,"S","VU","TW",0,0,0,0
2010,"T","JP","JP",588,157,4279,3167
2010,"T","NR","NR",0,0,0,4
2010,"T","NZ","NZ",1832,0,8,0
2010,"T","TK","TK",0,0,4,0
2010,"T","TV","TV",0,0,16,12
2010,"T","US","AS",0,0,1,1
2010,"T","US","GU",0,0,154,11
2010,"T","US","HW",2,118,96,401
2010,"T","US","I7",307,0,0,0
2010,"T","US","MP",0,0,147,15
2010,"Z","ID","ID",0,708,79842,28326
2010,"Z","JP","I6",24,2,315,22
2010,"Z","JP","JP",79,86,853,546
2010,"Z","KI","GL",0,0,8438,4529
2010,"Z","PF","PF",190,0,628,503
2010,"Z","PH","PH",102,2267,53915,61577
2010,"Z","TW","TW",0,0,2939,0
2010,"Z","US","HW",53,340,7,265
2010,"Z","VN","VN",0,646,11866,942
2011,"L","AU","AU",652.1113,377.911239,1.984134,1852.10923
2011,"L","AU","I7",0.8887,1.088761,0.015866,5.89077
2011,"L","BZ","I4",52.5,51,0,6.5
2011,"L","BZ","I5",52.5,51,0,6.5
2011,"L","CK","CK",2177.831245,922.948193,134.363779,393.860965
2011,"L","CK","I9",4.168755,2.051807,0.636221,0.139035
2011,"L","CN","CK",148.095,42.232,0.385,20.849
2011,"L","CN","FJ",298.973,12.108,1.72,45.975
2011,"L","CN","FM",2.89,315.449,0.66,75.645
2011,"L","CN","GL",1.241,48.246,0,39.049
2011,"L","CN","H4",23.181,35.423,0.332,27.436
2011,"L","CN","H5",39.086,152.869,0.74,84.935
2011,"L","CN","I1",0.018,1.258,0,0.402
2011,"L","CN","I2",104.117,132.618,11.682,125.74
2011,"L","CN","I3",2.33,63.065,0,10.998
2011,"L","CN","I4",0,2845.9355,0,956.088977
2011,"L","CN","I5",0,2845.9355,0,956.088977
2011,"L","CN","I6",98.548,6.37,1,0.27
2011,"L","CN","I7",6817.18112,0,0,0
2011,"L","CN","I8",537.931,9.889,15.02,49.943
2011,"L","CN","I9",256.575,10.388,1.45,5.175
2011,"L","CN","LN",196.419,3049.173,0.266,587.249
2011,"L","CN","MH",42.488,1119.75,0.112,431.144
2011,"L","CN","PG",0.523,0.439,0,1.956
2011,"L","CN","PX",11.286,163.53,0.7,88.933
2011,"L","CN","SB",981.3,161.952,55.289,553.143
2011,"L","CN","TV",77.142,62.649,4.577,99.838
2011,"L","CN","VU",2356.676,59.721,88.429,437.142
2011,"L","ES","I7",6,10,1,0
2011,"L","FJ","CK",396.154612,391.631277,0,371.182881
2011,"L","FJ","FJ",4346.954295,448.677759,0,1577.521421
2011,"L","FJ","GL",0.541758,11.990454,0,38.687982
2011,"L","FJ","H4",24.32065,20.364846,0,18.717564
2011,"L","FJ","H5",25.246203,77.48369,0,49.437999
2011,"L","FJ","I2",115.628943,98.848291,0,120.791098
2011,"L","FJ","I3",0.48106,0,0,0.1287
2011,"L","FJ","I4",0,0,0,0.235971
2011,"L","FJ","I5",61.754471,13.684918,0,3.433506
2011,"L","FJ","I7",1135.21996,59.757417,0,76.176786
2011,"L","FJ","I8",588.374477,14.650176,0,103.392863
2011,"L","FJ","I9",516.792793,22.248581,0,8.413805
2011,"L","FJ","LN",13.658934,17.842066,0,5.206588
2011,"L","FJ","MA",6.027841,0.350695,0,1.061929
2011,"L","FJ","PX",1.904322,37.995374,0,12.574547
2011,"L","FJ","SB",1129.836306,145.346082,0,579.076676
2011,"L","FJ","TK",75.06934,146.46163,0,111.785198
2011,"L","FJ","TV",164.16676,116.459887,0,310.445711
2011,"L","FJ","VU",1935.867167,94.206873,0,662.728692
2011,"L","FM","FM",11.78439,812.923755,0,453.205373
2011,"L","FM","I1",0.363178,63.874902,0,21.736955
2011,"L","FM","I2",1.199509,21.917687,0,35.004091
2011,"L","FM","I3",5.50265,23.568718,0,4.860353
2011,"L","FM","I4",1.883664,46.831692,0,20.749601
2011,"L","FM","MH",9.26638,530.88285,0,214.443135
2011,"L","ID","ID",0,4714,0,26606
2011,"L","JP","CN",0.099003,0.095995,0,0.854018
2011,"L","JP","FM",42.921019,1562.189986,0.778,858.966031
2011,"L","JP","GL",2.52698,43.188014,0,73.292018
2011,"L","JP","H5",51.568147,235.936485,0,421.461598
2011,"L","JP","I1",8.522317,1224.896607,0,495.453643
2011,"L","JP","I2",58.973324,199.502135,0,449.47052
2011,"L","JP","I3",2192.043433,587.021982,0,673.000761
2011,"L","JP","I4",35.970134,596.85755,0,235.873668
2011,"L","JP","I5",109.497188,1365.546062,0,541.324595
2011,"L","JP","I6",7705.13102,6242.641001,0,640.091937
2011,"L","JP","I7",1385.320943,292.619525,0,573.661625
2011,"L","JP","I9",6.175796,11.688502,0,3.543647
2011,"L","JP","ID",0,0.187966,0,0.385971
2011,"L","JP","JP",9787.453757,4255.108116,0,3967.128934
2011,"L","JP","LN",0.039989,7.696962,0,1.097992
2011,"L","JP","MH",49.705992,855.973993,0,299.646029
2011,"L","JP","NR",15.409019,93.080986,0.366,53.351986
2011,"L","JP","PW",3.924993,696.817015,0,237.72602
2011,"L","JP","PX",10.861029,60.361963,0,94.104002
2011,"L","JP","SB",506.326001,377.121998,0,2239.795994
2011,"L","JP","TV",5.145994,18.078037,0,33.546003
2011,"L","KI","H4",1.698328,14.528827,0,6.858131
2011,"L","KI","H5",191.012017,48.081624,0,84.400327
2011,"L","KI","I4",0.349655,2.417852,0,1.130917
2011,"L","KI","I5",0,0.675697,0,1.113626
2011,"L","KI","PX",6.94,89.296,0,46.497
2011,"L","KR","FJ",69.035,5.675,0.83,25.255
2011,"L","KR","GL",26.366,1016.782,0.231,965.538
2011,"L","KR","H4",25.023,71.27,0.005,59.322
2011,"L","KR","H5",3.289,46.601,0,13.386
2011,"L","KR","I2",15.916,280.021,0,137.885
2011,"L","KR","I3",0.492,7.097,0,0.801
2011,"L","KR","I4",181.210507,5863.388,16.898,2587.434
2011,"L","KR","I5",181.210507,5863.388,16.898,2587.434
2011,"L","KR","I7",0.111,0.603,0,0.154
2011,"L","KR","LN",24.963,1346.559,0,580.836
2011,"L","KR","PX",47.507,450.767,0.083,450.633
2011,"L","KR","SB",43.308,185.802,0.035,268.15
2011,"L","KR","TV",51.569,144.047,0.02,204.172
2011,"L","MH","I3",0.214971,17.386222,0,4.151973
2011,"L","MH","I4",0.982726,37.014084,0,8.451991
2011,"L","MH","MH",2.802303,204.599697,0,86.396036
2011,"L","NC","I7",1.879203,0,0,0
2011,"L","NC","NC",1734.120797,41,0,585
2011,"L","NZ","I7",0.039167,0,0,0
2011,"L","NZ","NZ",417.960833,174,1,3
2011,"L","PF","I5",0.148028,0.120647,0,0
2011,"L","PF","I7",0.559892,0,0,0.059431
2011,"L","PF","PF",3224.29208,606.879353,19,490.940569
2011,"L","PG","PG",305,59,7,2303
2011,"L","PH","PH",36,777,0,146
2011,"L","PT","I7",4,3,0,0
2011,"L","SB","I2",8.915861,38.464058,4.398722,52.322569
2011,"L","SB","I3",12.298908,1.554923,0.130205,2.669363
2011,"L","SB","I6",3.650301,0.130215,0.214961,1.514111
2011,"L","SB","I8",63.259715,0.842568,2.66552,15.070743
2011,"L","SB","SB",826.875225,172.008235,22.590591,571.42322
2011,"L","TO","TO",34,18,1,171
2011,"L","TV","GL",0.149358,1.213396,0,2.277395
2011,"L","TV","H4",0.764527,0.470223,0,0.966305
2011,"L","TV","H5",1.411435,5.243027,0,4.634184
2011,"L","TV","I1",0.028938,2.857334,0,1.810123
2011,"L","TV","I2",4.553558,21.392732,0,33.001077
2011,"L","TV","I5",0,0.746007,0,0.676716
2011,"L","TV","I8",3.053441,0.021258,0,1.543971
2011,"L","TV","PX",2.378529,26.554695,0,18.238829
2011,"L","TV","SB",11.873978,1.263848,0,15.001178
2011,"L","TV","TK",15.952392,14.396359,0,22.647694
2011,"L","TV","TV",143.83384,30.841121,0,185.202529
2011,"L","TW","CK",162.885,27.409,0.12,65.097
2011,"L","TW","FJ",5.165,0.4,0,1.458
2011,"L","TW","FM",15.487,192.6,0,158.677
2011,"L","TW","GL",0.994,73.057,0,25.733
2011,"L","TW","H4",0.686,2.192,0,2.689
2011,"L","TW","H5",16.917,109.188,0.07,63.613
2011,"L","TW","I1",0,1664.442467,137.393898,9870.5733
2011,"L","TW","I2",5441.579,213.709,5.193,293.355
2011,"L","TW","I3",2.4,713.332486,58.883099,4230.2457
2011,"L","TW","I4",0.713,2448.887533,73.563501,957.987
2011,"L","TW","I5",0,2441.297533,73.563501,956.542
2011,"L","TW","I6",2780.22915,0,0,0
2011,"L","TW","I7",3528.91385,8.079,1.548,6.348
2011,"L","TW","I8",42.538,4.01,0.944,10.545
2011,"L","TW","I9",39.481,3.387,0,3.127
2011,"L","TW","ID",0,15.826,0,55.121
2011,"L","TW","LN",114.796,1036.207,2.408,259.408
2011,"L","TW","MH",7.461,89.76,0,34.195
2011,"L","TW","PG",49.942,5.739,0.465,204.809
2011,"L","TW","PH",0,0.23,0,0.15
2011,"L","TW","PW",0.954,1061.305,0,908.949
2011,"L","TW","PX",14.21,196.85,0.132,96.815
2011,"L","TW","SB",2743.767,797.667,23.484,2363.96
2011,"L","TW","TK",1.136,13.065,0,4.492
2011,"L","TW","TO",1.599,0.64,0,16.7
2011,"L","TW","TV",2.89,11.693,0.149,26.6
2011,"L","TW","VU",1239.257,144.027,12.083,702.811
2011,"L","US","AS",1783.662825,631.841591,123.809894,444.121959
2011,"L","US","CK",576.103359,564.400624,16.022124,228.058725
2011,"L","US","H4",2.010826,10.521838,0.124531,3.177011
2011,"L","US","H5",30.438919,54.755723,1.734009,23.386744
2011,"L","US","HW",143.395085,1056.859722,44.87562,272.420516
2011,"L","US","I5",151.089836,1237.181451,66.786611,323.340058
2011,"L","US","I6",145.758423,1131.997017,38.344236,104.041904
2011,"L","US","I7",0.049186,0.143388,0.075474,0.13966
2011,"L","US","I9",11.734862,1.336848,0.233969,0.115908
2011,"L","US","JT",46.756661,136.738391,7.77141,33.098857
2011,"L","US","PY",0,2.223384,0.222123,5.098665
2011,"L","VN","VN",15,3424,0,10576
2011,"L","VU","CK",2097.868914,275.832616,9.716398,728.771854
2011,"L","VU","FJ",37.068982,3.917219,0.198623,9.716229
2011,"L","VU","GL",4.720559,33.79667,7.448369,59.306852
2011,"L","VU","H4",13.828922,6.970302,0,5.624953
2011,"L","VU","H5",33.337585,188.220042,0.085656,52.156017
2011,"L","VU","I2",53.723309,66.321414,0.136553,87.013133
2011,"L","VU","I4",134.809824,346.341281,0,56.93734
2011,"L","VU","I5",196.801425,238.064709,0,45.593934
2011,"L","VU","I6",3190.45978,351.06971,0,18.907138
2011,"L","VU","I7",1418.168825,57.262453,0.451868,11.55264
2011,"L","VU","I8",42.667811,21.179825,0.148967,19.133071
2011,"L","VU","I9",12.034344,7.734129,0.009931,9.913232
2011,"L","VU","LN",66.275362,264.625475,0,71.872284
2011,"L","VU","MA",0.057783,0,0,0
2011,"L","VU","PX",1.554259,89.015662,0,60.160505
2011,"L","VU","SB",184.76015,45.827159,1.160704,64.869478
2011,"L","VU","TV",22.555932,8.517783,0.297935,20.75578
2011,"L","VU","VU",548.306154,56.303552,2.344995,278.715592
2011,"L","WF","WF",3,6,0,4
2011,"L","WS","WS",1415,71,51,395
2011,"P","ID","ID",0,3780.999998,123515,32193
2011,"P","JP","FM",0,0.099994,4411.600106,14.800007
2011,"P","JP","I1",0,0,5.341636,0
2011,"P","JP","I2",0,15.049752,8679.478983,42.847046
2011,"P","JP","I3",0,13.544763,4498.90775,33.789127
2011,"P","JP","I4",0,0,4.379601,0
2011,"P","JP","I6",17272.923808,955.558315,29923.532437,260.033765
2011,"P","JP","I7",8.125768,0,227.535281,0
2011,"P","JP","JP",8431.950681,1354.747176,34224.223295,4065.03005
2011,"P","JP","MH",0,0,272.00018,1.500005
2011,"P","KI","GL",0,8,25,2
2011,"P","PF","PF",21,0,334,76
2011,"P","SB","SB",0,0,722,149
2011,"S","CN","CN",0,0,0,0
2011,"S","CN","FM",0,869.664,8631.326,3654.213
2011,"S","CN","GL",0,110.874,287.65,73.682
2011,"S","CN","I1",0,0,0,0
2011,"S","CN","I2",0,0,0,0
2011,"S","CN","I6",0,0,0,0
2011,"S","CN","NR",0,84.783,1113.013,257.436
2011,"S","CN","PG",0,2848.45,44356.148,10768.504
2011,"S","CN","SB",0,172.167,3662.755,652.335
2011,"S","EC","GL",0,102.826026,480.819339,75.391229
2011,"S","EC","I5",0,327.757909,707.850318,240.309507
2011,"S","EC","LN",0,4063.770046,10122.340015,2979.524055
2011,"S","EC","PX",0,2187.19516,2762.480965,1603.634191
2011,"S","EC","TK",0,21.422098,137.840273,15.706513
2011,"S","EC","TV",0,377.028762,2701.66909,276.434506
2011,"S","ES","GL",0,1147.115738,5172.765468,1162.404499
2011,"S","ES","H4",0,372.183314,622.412547,377.143774
2011,"S","ES","H5",0,427.920925,1398.896322,433.624256
2011,"S","ES","I2",0,0,0,0
2011,"S","ES","I3",0,0,98.920795,0
2011,"S","ES","I4",0,1366.470145,6062.176447,1384.682462
2011,"S","ES","I5",0,559.17398,2704.999973,566.626652
2011,"S","ES","LN",0,1006.872738,3264.383559,1020.29234
2011,"S","ES","PX",0,2357.161012,2500.1553,2388.577259
2011,"S","ES","TK",0,7.191926,175.956409,7.28778
2011,"S","ES","TV",0,258.910148,2344.333424,262.360903
2011,"S","FM","FM",0,424.485,5772.323,2031.712
2011,"S","FM","GL",0,3.426,272.689,63.294
2011,"S","FM","H4",0,0,0,0
2011,"S","FM","I1",0,0,0,0
2011,"S","FM","I2",0,0,0,0
2011,"S","FM","NR",0,34.52,423.214,52.392
2011,"S","FM","PG",0,715.887,9922.071,2941.605
2011,"S","FM","PX",0,4.104,367.929,82.678
2011,"S","FM","SB",0,130.304,2768.857,447.294
2011,"S","FM","TV",0,1.645,39.561,5.011
2011,"S","ID","ID",0,1746,51139,8609
2011,"S","JP","FM",0,719.758,38076.929,7774.639
2011,"S","JP","GL",0,113.854,1413.81,152.817
2011,"S","JP","I2",0,3.036,43.517,3.947
2011,"S","JP","I3",0,0,18.217,0
2011,"S","JP","I6",0,498.224,15993.359,2405.299
2011,"S","JP","JP",18,128.82,3214.587,1677.927
2011,"S","JP","KR",0,0,70.741,0
2011,"S","JP","MH",0,49.792,1044.418,114.765
2011,"S","JP","NR",0,129.439,2368.157,129.338
2011,"S","JP","PG",0,969.629,90801.012,21278.498
2011,"S","JP","SB",0,95.637,5324.305,759.531
2011,"S","KI","AS",0,0,0,0
2011,"S","KI","FM",0,45.59,2460.191,269.505
2011,"S","KI","GL",0,1422.01,5313.088,906.049
2011,"S","KI","H4",0,12.395,177.1,17.967
2011,"S","KI","H5",0,27.766,652.835,1587.267
2011,"S","KI","HB",0,0,0,0
2011,"S","KI","I1",0,0,0,0
2011,"S","KI","I2",0,0,0,0
2011,"S","KI","I4",0,894.963,4555.182,638.409
2011,"S","KI","I5",0,498.832,1897.784,909.626
2011,"S","KI","LN",0,364.482,457.617,274.254
2011,"S","KI","MH",0,5.66,42.366,3.777
2011,"S","KI","NR",0,0,0,0
2011,"S","KI","PG",0,139.662,7007.473,1992.471
2011,"S","KI","PW",0,0,0,0
2011,"S","KI","PX",0,110.159,2170.191,1075.588
2011,"S","KI","SB",0,26.535,1226.385,238.501
2011,"S","KI","TK",0,36.085,1752.92,214.259
2011,"S","KI","TV",0,542.079,5779.394,767.597
2011,"S","KR","FM",0,139.654,9013.793,4007.847
2011,"S","KR","GL",0,2025.623,20798.691,4015.763
2011,"S","KR","H4",0,2.693,29.251,4.993
2011,"S","KR","I2",0,1.727,14.466,2.249
2011,"S","KR","NR",0,1396.667,12934.747,2078.721
2011,"S","KR","PG",0,1913.382,67249.552,22972.74
2011,"S","KR","PX",0,5.652,2049.343,553.032
2011,"S","KR","SB",0,1381.673,34328.334,11292.058
2011,"S","KR","TV",0,568.781,7321.556,1598.991
2011,"S","MH","FM",0,326.665,4261.467,1139.209
2011,"S","MH","GL",0,4470.074,24672.049,4867.615
2011,"S","MH","I2",0,6.653,37.066,6.041
2011,"S","MH","I3",0,0,0,0
2011,"S","MH","MH",0,367.645,5450.58,573.048
2011,"S","MH","NR",0,3164.847,18684.903,3111.38
2011,"S","MH","PG",0,960.938,8598.554,2494.262
2011,"S","MH","SB",0,358.723,5088.125,885.415
2011,"S","MH","TV",0,119.39,445.843,91.457
2011,"S","NZ","GL",0,56.405,1049.828,357.502
2011,"S","NZ","H4",0,13.988,124.434,34.573
2011,"S","NZ","H5",0,2.484,674.13,164.99
2011,"S","NZ","I2",0,2.128,34.399,7.231
2011,"S","NZ","I7",0,0,0,0
2011,"S","NZ","LN",0,0,0,0
2011,"S","NZ","NR",0,39.226,216.946,160.188
2011,"S","NZ","NZ",0,0,9410.975,0
2011,"S","NZ","PX",0,59.468,1496.095,451.988
2011,"S","NZ","TK",0,45.016,2221.84,167.519
2011,"S","NZ","TV",0,168.828,3827.693,1129.128
2011,"S","PG","FM",0,166.283,9686.712,2966.577
2011,"S","PG","GL",0,166.925,2463.302,806.436
2011,"S","PG","I1",0,0,0,0
2011,"S","PG","I2",0,11.365,193.274,25.928
2011,"S","PG","I3",0,0,0,0
2011,"S","PG","ID",0,0,0,0
2011,"S","PG","MH",0,25.247,181.612,34.325
2011,"S","PG","NR",0,458.752,5858.35,876.521
2011,"S","PG","PG",0,3250.995,94529.234,35824.141
2011,"S","PG","PH",0,0,0,0
2011,"S","PG","PW",0,0,0,0
2011,"S","PG","PX",0,0,0,0
2011,"S","PG","SB",0,997.669,14223.03,2473.797
2011,"S","PG","TV",0,124.266,787.412,185.847
2011,"S","PH","ID",0,0.521,58.666,29.388
2011,"S","PH","PG",0,1049.721,50072.633,26284.974
2011,"S","PH","PH",0,1236,38157,11790
2011,"S","PH","SB",0,54.334,1517.386,1745.377
2011,"S","SB","PG",0,0.836,26.629,14.268
2011,"S","SB","SB",0,460.827,14557.058,10501.383
2011,"S","SV","GL",0,209.253467,1369.240722,153.593145
2011,"S","SV","H4",0,0,0,0
2011,"S","SV","H5",0,86.430773,143.707778,63.440642
2011,"S","SV","I4",0,59.136843,566.797861,43.406754
2011,"S","SV","I5",0,266.115818,585.542278,195.33041
2011,"S","SV","LN",0,755.81442,2160.079861,554.771759
2011,"S","SV","PX",0,411.683434,1457.607639,302.177806
2011,"S","SV","TK",0,204.704482,786.376194,150.254167
2011,"S","SV","TV",0,288.860763,1199.647667,212.025319
2011,"S","TV","FM",0,18.817,1100.579,972.319
2011,"S","TV","GL",0,65.074,806.587,169.301
2011,"S","TV","H4",0,0,0,0
2011,"S","TV","I2",0,0,0,0
2011,"S","TV","MH",0,1.761,420.081,13.804
2011,"S","TV","NR",0,2.246,40.06,5.131
2011,"S","TV","PG",0,1.649,925.026,863.34
2011,"S","TV","PX",0,0,0,0
2011,"S","TV","SB",0,34.457,1852.337,94.387
2011,"S","TV","TV",0,0,0,0
2011,"S","TW","FM",0,1088.705,25094.59,7906.918
2011,"S","TW","GL",0,1536.456,13490.347,2318.214
2011,"S","TW","H4",0,14.943,262.026,67.644
2011,"S","TW","I1",0,0,0,0
2011,"S","TW","I2",0,15.96,217.351,58.057
2011,"S","TW","I3",0,0,0,0
2011,"S","TW","I6",0,0,0,0
2011,"S","TW","MH",0,388.746,3646.778,693.685
2011,"S","TW","NR",0,1576.349,17656.925,3756.974
2011,"S","TW","PG",0,3408.322,63896.062,15937.077
2011,"S","TW","PH",0,0,0,0
2011,"S","TW","PW",0,0,0,0
2011,"S","TW","PX",0,10.454,103.96,34.026
2011,"S","TW","SB",0,905.317,9656.272,1825.263
2011,"S","TW","TV",0,28.998,255.444,83.154
2011,"S","TW","TW",0,0,0,0
2011,"S","US","AS",0,22.354,322.778,33.825
2011,"S","US","CK",0,17.166,929.446,466.603
2011,"S","US","FJ",0,13.645,371.648,71.147
2011,"S","US","FM",0,709.034,10403.307,2275.505
2011,"S","US","GL",0,1879.71,16939.452,3290.387
2011,"S","US","H4",0,197.91,3329.231,727.886
2011,"S","US","H5",0,218.131,4332.206,1168.732
2011,"S","US","HB",0,37.961,324.187,22.67
2011,"S","US","I2",0,13.49,114.361,17.515
2011,"S","US","I3",0,1.791,40.504,6.147
2011,"S","US","I4",0,204.748,2719.657,372.077
2011,"S","US","I5",0,3.142,24.166,6.9
2011,"S","US","JV",0,0,0,0
2011,"S","US","LN",0,4.141,4.5,0
2011,"S","US","MH",0,741.069,5630.207,1008.344
2011,"S","US","NR",0,1980.564,16855.672,3068.784
2011,"S","US","NU",0,0,0,0
2011,"S","US","PG",0,1661.8,28814.426,7512.119
2011,"S","US","PW",0,0,0,0
2011,"S","US","PX",0,665.307,12883.165,4479.093
2011,"S","US","SB",0,985.831,20572.085,3011.694
2011,"S","US","TK",0,434.321,12832.889,640.856
2011,"S","US","TV",0,1336.183,22323.544,3220.92
2011,"S","US","VU",0,1.348,86.235,8.86
2011,"S","US","WF",0,0.288,10.83,0.28
2011,"S","US","WS",0,62.848,718.576,39.179
2011,"S","VN","VN",0,688,18350,3899
2011,"S","VU","FM",0,4.634,1367.71,349.061
2011,"S","VU","GL",0,151.975,2176.101,383.785
2011,"S","VU","H4",0,0,0,0
2011,"S","VU","I2",0,0,0,0
2011,"S","VU","I4",0,1.836,14.536,0.698
2011,"S","VU","MH",0,22.425,1069.389,154.097
2011,"S","VU","NR",0,38.686,4459.322,865.383
2011,"S","VU","PG",0,127.925,2986.186,1271.071
2011,"S","VU","PX",0,17.791,149.097,39.703
2011,"S","VU","SB",0,132.705,6633.536,871.876
2011,"S","VU","TV",0,0,72.859,19.613
2011,"T","CA","I7",1,0,0,0
2011,"T","JP","JP",443,141,1780,2497
2011,"T","NR","NR",0,0,5,6
2011,"T","NZ","NZ",2787,0,13,0
2011,"T","TK","TK",0,0,4,0
2011,"T","TV","TV",0,0,2017,797
2011,"T","US","AS",0,0,9,6
2011,"T","US","GU",0,0,159,37
2011,"T","US","HW",4,110,126,440
2011,"T","US","I7",471,0,0,0
2011,"T","US","MP",0,0,101,19
2011,"Z","AU","AU",0,20,0,12
2011,"Z","ID","ID",0,3132,95446,47034
2011,"Z","JP","I6",12,1,111,6
2011,"Z","JP","JP",128,140,718,450
2011,"Z","KI","GL",0,0,8238,4329
2011,"Z","PF","PF",233,0,540,482
2011,"Z","PH","PH",102,1405,29478,29975
2011,"Z","TW","TW",0,0,3961,0
2011,"Z","US","HW",84,296,9,357
2011,"Z","VN","VN",0,606,11142,884
2012,"L","AU","AU",701.706829,547.867225,3,1251.633352
2012,"L","AU","I7",7.293171,5.132775,0,7.366648
2012,"L","BZ","I4",13.733,47.9465,0,5.483
2012,"L","BZ","I5",13.733,47.9465,0,5.483
2012,"L","BZ","LN",4.534,34.364,0,18.662
2012,"L","BZ","PW",0,1.743,0,0.372
2012,"L","CK","CK",2726.013195,1574.110233,305.605546,660.624073
2012,"L","CK","I2",1.395014,12.377608,0,5.024382
2012,"L","CK","I9",21.491422,8.520186,2.30729,2.016713
2012,"L","CK","SB",5.182333,27.883187,0.035891,24.925346
2012,"L","CK","TV",2.918064,1.108786,0.051273,0.409487
2012,"L","CN","CK",2969.749,1210.433,132.101,551.829
2012,"L","CN","FJ",435.066,20.905,5.952,56.256
2012,"L","CN","FM",7.002,258.498,0,68.099
2012,"L","CN","GL",0.357,7.642,0,2.087
2012,"L","CN","H4",30.478,6.702,0.095,16.836
2012,"L","CN","H5",31.552,313.433,3.131,83.963
2012,"L","CN","I1",0,5.124,0,0.561
2012,"L","CN","I2",23.05,9.163,1.122,11.221
2012,"L","CN","I3",39.151,54.76,0,15.537
2012,"L","CN","I4",0,1957.636943,0,1216.1085
2012,"L","CN","I5",0,1957.636943,0,1216.1085
2012,"L","CN","I6",165.033,7.194,0,2.749
2012,"L","CN","I7",15186.060248,0,0,0
2012,"L","CN","I8",299.772,5.921,6.568,54.298
2012,"L","CN","I9",690.724,72.125,9.281,46.322
2012,"L","CN","LN",280.748,3556.079,0.963,753.421
2012,"L","CN","MH",87.383,1507.58,0.965,552.44
2012,"L","CN","PX",11.532,216.273,0,37.193
2012,"L","CN","SB",1737.01,82.937,34.704,591.67
2012,"L","CN","TO",12.024,0.37,0.41,1.695
2012,"L","CN","TV",0,1.622,0,0.216
2012,"L","CN","VU",2819.309,71.965,73.09,725.39
2012,"L","ES","I7",3,23,0,2
2012,"L","FJ","CK",329.20844,245.944819,0,281.249983
2012,"L","FJ","FJ",4339.602398,249.442754,0,1228.252651
2012,"L","FJ","GL",11.45756,131.939393,0,67.888173
2012,"L","FJ","H4",57.516121,74.35089,0,43.520472
2012,"L","FJ","H5",37.119977,70.401582,0,60.844096
2012,"L","FJ","I2",302.949206,81.329388,0,214.655532
2012,"L","FJ","I3",267.287911,15.036581,0,22.359963
2012,"L","FJ","I4",70.70843,123.18621,0,27.215318
2012,"L","FJ","I5",93.366664,20.657704,0,8.909121
2012,"L","FJ","I6",5.680372,1.382449,0,2.393901
2012,"L","FJ","I7",995.640929,42.647074,0,23.631975
2012,"L","FJ","I8",223.169668,5.340777,0,34.817391
2012,"L","FJ","I9",758.157549,47.308187,0,56.575141
2012,"L","FJ","LN",0.080392,0.571632,0,0.284433
2012,"L","FJ","MA",8.623343,0.389012,0,0.959237
2012,"L","FJ","PX",29.560499,99.31992,0,68.497878
2012,"L","FJ","SB",1305.348859,70.556539,0,492.546542
2012,"L","FJ","TK",89.124876,96.033554,0,58.285885
2012,"L","FJ","TO",28.563356,2.503847,0,2.714199
2012,"L","FJ","TV",548.315468,187.950598,0,269.425659
2012,"L","FJ","VU",700.518085,21.707086,0,222.972418
2012,"L","FM","CK",134.243,16.937,0,18.623
2012,"L","FM","FM",26.709354,554.271536,0,209.142375
2012,"L","FM","GL",0.359349,0.939794,0,0.339495
2012,"L","FM","I1",2.508793,45.14633,0,15.597541
2012,"L","FM","I2",21.207024,68.150686,0,40.816995
